id,price
0,4564.62
1,1009.38
2,16761.14
3,7003.58
4,1486.76
5,2174.3
6,1975.9
7,1875.78
8,3385.12
9,14503.58
10,3555.2
11,580.02
12,656.4566666666666
13,3850.6
14,945.12
15,4570.06
16,1615.32
17,4035.66
18,617.6
19,3703.64
20,709.0
21,8537.46
22,858.18
23,11766.68
24,4082.22
25,6952.5
26,5407.14
27,581.45
28,2251.38
29,16362.74
30,745.32
31,5017.62
32,9874.56
33,6339.08
34,1627.84
35,1602.86
36,637.62
37,2391.944
38,16363.6
39,384.94
40,1073.84
41,5964.16
42,2279.88
43,5388.52
44,2134.84
45,1336.4
46,5565.0
47,5546.6
48,3557.36
49,1365.12
50,480.64
51,668.86
52,669.46
53,2934.76
54,4587.62
55,696.9
56,4151.16
57,2067.06
58,2073.76
59,913.68
60,5882.26
61,7476.8
62,1366.48
63,4144.32
64,4048.86
65,6555.7
66,2629.48
67,3730.26
68,807.88
69,734.74
70,5258.9
71,4682.2
72,921.44
73,5065.44
74,2734.92
75,15923.06
76,15251.1
77,12534.08
78,745.7
79,11280.64
80,3678.02
81,6441.82
82,6223.5
83,13608.08
84,6023.69
85,12393.14
86,1974.44
87,8429.3
88,1047.8
89,1882.92
90,13432.74
91,5133.16
92,1719.1
93,687.62
94,2573.18
95,1007.72
96,1086.8
97,3052.9
98,1018.88
99,9387.88
100,795.68
101,1807.1
102,3230.66
103,855.845
104,6012.96
105,790.32
106,8677.88
107,1013.24
108,695.16
109,4312.22
110,3010.42
111,6190.88
112,1421.96
113,639.74
114,4239.02
115,2222.04
116,17269.62
117,1465.68
118,1068.88
119,860.4
120,512.2
121,13334.36
122,455.48
123,3454.8
124,11701.08
125,908.98
126,1272.26
127,2312.18
128,2544.74
129,4175.9
130,1570.56
131,1941.42
132,620.92
133,586.64
134,623.86
135,2726.56
136,467.32
137,1849.18
138,5043.22
139,3211.34
140,482.04
141,8722.5
142,1328.4
143,17280.26
144,4302.44
145,722.92
146,1607.54
147,15652.7
148,12640.533333333335
149,5779.08
150,4142.86
151,9841.28
152,598.36
153,2265.5
154,4063.98
155,4529.82
156,6217.88
157,13850.62
158,2200.43
159,11984.54
160,2603.1
161,3618.2
162,473.04
163,4551.6
164,2574.28
165,825.38
166,687.24
167,4237.4
168,3385.32
169,16529.84
170,10725.4
171,10771.88
172,2044.36
173,12251.32
174,582.48
175,892.22
176,936.82
177,724.44
178,1206.5
179,4758.0
180,1190.0
181,2030.26
182,2660.74
183,677.26
184,3093.06
185,571.34
186,5094.92
187,6080.82
188,7531.0
189,15183.3
190,7920.04
191,2734.18
192,2442.42
193,739.32
194,4459.14
195,7259.38
196,3464.52
197,5870.995
198,1331.84
199,12356.54
200,809.8
201,885.14
202,854.18
203,6235.62
204,5536.44
205,6281.34
206,1276.34
207,2294.34
208,8106.86
209,4091.4
210,537.68
211,5131.18
212,2781.74
213,1430.74
214,1226.34
215,11628.4
216,1152.26
217,4828.5
218,5341.66
219,560.18
220,1988.88
221,2824.14
222,5427.12
223,1395.8
224,777.4
225,510.12
226,2570.1
227,5739.34
228,890.84
229,658.58
230,3934.4
231,3378.82
232,7040.64
233,757.2
234,764.22
235,2320.82
236,597.58
237,2501.2866666666664
238,5203.92
239,2710.54
240,406.32
241,2549.54
242,15624.6
243,664.34
244,929.92
245,1183.88
246,2340.14
247,970.2
248,11174.4
249,731.58
250,1156.86
251,1525.2
252,1303.02
253,752.12
254,683.0
255,723.48
256,13742.98
257,805.76
258,734.4
259,12353.88
260,443.08
261,7406.04
262,7651.16
263,5574.72
264,1693.58
265,9831.8
266,2874.26
267,2450.62
268,540.18
269,1672.06
270,939.34
271,4730.36
272,3791.18
273,990.46
274,9301.24
275,568.3
276,1226.04
277,3782.38
278,506.28
279,2314.36
280,1062.12
281,11566.38
282,1953.1
283,7173.36
284,504.18
285,9646.32
286,9706.52
287,2296.88
288,752.06
289,1335.8
290,838.64
291,5601.98
292,1428.0
293,13290.94
294,508.12
295,10170.2
296,2735.68
297,1635.2
298,746.64
299,2025.43
300,10770.16
301,1676.94
302,2753.4
303,3713.24
304,6468.63
305,2033.34
306,792.48
307,512.54
308,999.5
309,8483.14
310,1576.68
311,4924.8
312,14906.13
313,1359.08
314,6429.94
315,5503.12
316,923.36
317,7772.72
318,5994.465
319,3064.74
320,1776.34
321,3763.62
322,1084.32
323,628.32
324,639.12
325,4208.38
326,719.9
327,849.78
328,2985.06
329,3699.2
330,15051.08
331,2776.54
332,2379.36
333,799.14
334,7534.22
335,4000.8
336,5070.6
337,405.12
338,866.12
339,11125.86
340,671.26
341,404.82
342,721.74
343,1835.7
344,745.78
345,3393.08
346,1907.96
347,3999.52
348,6792.38
349,2411.06
350,676.04
351,1816.8366666666666
352,6369.62
353,1619.38
354,863.7
355,15046.32
356,7497.68
357,840.84
358,785.58
359,16372.12
360,2637.78
361,7133.58
362,2199.34
363,3114.84
364,14791.311666666665
365,491.02
366,5873.2
367,1852.96
368,3682.74
369,12241.36
370,8371.12
371,2809.0
372,956.06
373,2437.44
374,10469.98
375,9044.74
376,2923.34
377,1760.4
378,4233.12
379,6143.46
380,1379.6
381,2966.02
382,804.3
383,1278.18
384,9950.08
385,2023.64
386,3292.36
387,14098.82
388,792.2
389,667.04
390,1653.98
391,3612.68
392,1422.38
393,726.9
394,14183.44
395,8420.24
396,900.32
397,5329.9
398,2495.54
