id,price
0,5328.0
1,742.0
2,15198.0
3,5515.5
4,1530.0
5,2194.5
6,1667.5
7,1733.5
8,3557.5
9,13221.0
10,3340.0
11,507.5
12,765.5
13,4093.0
14,807.0
15,3978.5
16,2945.0
17,4680.5
18,594.0
19,3721.0
20,911.0
21,9357.0
22,774.0
23,8701.5
24,4020.0
25,4921.5
26,5667.5
27,505.0
28,1760.5
29,15904.5
30,692.0
31,5309.0
32,7893.5
33,5358.0
34,1779.5
35,1352.5
36,565.5
37,2982.0
38,15413.0
39,539.5
40,991.0
41,6396.5
42,1316.0
43,3343.0
44,4012.0
45,1390.5
46,3869.5
47,5505.0
48,3673.0
49,441.5
50,618.5
51,758.5
52,478.0
53,4139.0
54,4323.0
55,817.0
56,2704.5
57,2126.0
58,2095.5
59,887.0
60,7656.0
61,7505.0
62,893.0
63,3743.5
64,3759.0
65,9188.5
66,3074.0
67,3191.5
68,778.0
69,616.0
70,1927.0
71,3967.5
72,1025.5
73,5513.0
74,3191.5
75,10470.0
76,16022.0
77,13720.0
78,1034.0
79,11179.0
80,4093.0
81,8508.0
82,6542.5
83,12956.5
84,6686.0
85,10352.0
86,4367.5
87,9317.0
88,1088.0
89,3180.5
90,11918.5
91,4552.0
92,1713.0
93,819.5
94,2047.0
95,973.0
96,2875.0
97,3212.5
98,991.0
99,7692.5
100,840.0
101,1545.0
102,7243.5
103,1867.5
104,5845.5
105,930.0
106,8383.0
107,980.5
108,551.0
109,4135.0
110,2833.0
111,5669.0
112,1365.0
113,1472.5
114,4184.0
115,3271.0
116,15146.5
117,1581.5
118,1116.0
119,683.0
120,807.5
121,12423.0
122,450.0
123,2115.5
124,7827.5
125,921.0
126,1146.5
127,2095.0
128,2551.0
129,4824.5
130,1748.0
131,1578.5
132,788.5
133,675.5
134,582.5
135,2668.0
136,453.5
137,2275.0
138,3512.5
139,4173.0
140,473.0
141,8681.5
142,705.5
143,18556.0
144,4330.0
145,801.0
146,1561.0
147,9888.0
148,11610.0
149,4842.5
150,3917.5
151,6308.0
152,651.0
153,2116.0
154,3411.0
155,4061.5
156,6995.5
157,14796.0
158,2608.0
159,9048.0
160,2908.0
161,2881.0
162,537.5
163,2975.5
164,1904.5
165,787.0
166,773.0
167,4197.0
168,4704.5
169,13487.5
170,11337.0
171,12332.5
172,3096.0
173,10885.0
174,691.0
175,808.5
176,1927.5
177,726.5
178,1759.5
179,4060.5
180,1153.5
181,1558.5
182,2667.5
183,976.0
184,2040.5
185,570.0
186,4016.5
187,5759.0
188,6174.0
189,14326.0
190,7945.0
191,2033.5
192,3820.0
193,708.5
194,4290.5
195,6302.0
196,3530.5
197,6737.5
198,1372.5
199,9438.5
200,713.5
201,1016.0
202,1135.0
203,5459.5
204,5558.0
205,4627.0
206,1199.0
207,2360.5
208,7603.5
209,5164.0
210,513.0
211,4565.0
212,1192.0
213,2202.5
214,1240.0
215,8665.5
216,1240.5
217,4323.0
218,7777.5
219,538.5
220,2054.5
221,2804.0
222,5861.0
223,1788.0
224,789.0
225,674.0
226,1900.0
227,5041.5
228,1087.0
229,674.5
230,3965.5
231,3864.0
232,7562.0
233,801.0
234,919.0
235,1486.0
236,791.5
237,2208.5
238,5427.0
239,2975.0
240,506.5
241,2136.0
242,14623.0
243,780.0
244,1713.0
245,906.0
246,2504.5
247,758.0
248,9292.0
249,703.5
250,1884.0
251,2480.0
252,1262.5
253,1546.0
254,742.5
255,615.5
256,13412.5
257,918.0
258,804.5
259,10885.0
260,493.5
261,8241.0
262,8315.0
263,6706.0
264,1504.0
265,5319.0
266,3265.0
267,3365.0
268,609.5
269,1115.0
270,762.0
271,4797.5
272,3897.5
273,1029.0
274,10409.0
275,846.0
276,1115.5
277,3065.5
278,504.5
279,978.0
280,1132.5
281,11828.0
282,1558.0
283,7120.5
284,1194.5
285,10224.0
286,8935.5
287,2232.0
288,590.0
289,1303.0
290,1003.5
291,6096.0
292,1436.0
293,10903.5
294,619.0
295,8457.5
296,1957.0
297,1518.0
298,1173.5
299,2984.5
300,13616.0
301,1879.5
302,1633.0
303,4085.5
304,5323.0
305,1599.5
306,625.0
307,1283.0
308,966.0
309,9770.5
310,1430.5
311,4615.5
312,14558.0
313,1266.5
314,7865.5
315,5764.0
316,1453.5
317,7423.5
318,6661.0
319,2831.5
320,1747.0
321,4451.5
322,784.5
323,713.5
324,735.5
325,4460.0
326,850.0
327,709.5
328,1287.0
329,2647.0
330,13135.5
331,2813.0
332,2150.0
333,860.0
334,5515.5
335,5357.5
336,5429.5
337,450.0
338,776.0
339,5091.5
340,713.5
341,750.0
342,645.0
343,2490.5
344,829.5
345,3515.0
346,2257.0
347,3965.5
348,6586.0
349,2283.5
350,563.0
351,1889.0
352,6793.0
353,1759.5
354,758.5
355,10093.0
356,7425.5
357,791.5
358,961.0
359,16211.0
360,2270.5
361,6355.0
362,2956.5
363,4465.0
364,9624.0
365,607.0
366,5939.0
367,1497.5
368,3582.0
369,11084.0
370,9302.0
371,700.5
372,984.5
373,2399.5
374,9439.5
375,9362.0
376,2579.0
377,1833.5
378,5055.5
379,4614.0
380,1706.0
381,2565.0
382,878.0
383,2349.5
384,2524.5
385,2053.0
386,2247.0
387,10137.0
388,865.0
389,737.0
390,1279.0
391,4233.5
392,1850.5
393,836.5
394,13770.5
395,7859.0
396,810.5
397,4802.0
398,1002.0
399,1718.5
400,3283.0
401,822.0
402,13669.0
403,4944.0
404,4543.0
405,1701.0
406,1123.0
407,4551.0
408,13405.0
409,925.5
410,16001.0
411,4326.0
412,2230.5
413,680.0
414,6629.0
415,722.0
416,4776.0
417,3646.5
418,1269.5
419,6466.0
420,4105.0
421,2073.5
422,5604.0
423,3889.5
424,16412.5
425,2126.0
426,6590.0
427,3703.0
428,1218.5
429,2605.5
430,3630.5
431,1365.5
432,2859.5
433,5048.0
434,8007.0
435,11470.0
436,815.0
437,1167.0
438,1978.5
439,3887.5
440,513.0
441,3373.5
442,16365.0
443,1790.5
444,1098.0
445,694.5
446,3223.5
447,6006.0
448,946.5
449,745.5
450,8030.5
451,3908.5
452,8193.0
453,5396.5
454,590.0
455,2530.5
456,14322.0
457,637.0
458,621.0
459,794.5
460,2554.5
461,16928.5
462,2411.0
463,4197.0
464,5795.0
465,3068.5
466,1375.5
467,964.5
468,793.5
469,1024.5
470,696.0
471,1116.0
472,3044.0
473,2836.0
474,4152.5
475,1805.0
476,1496.0
477,1162.5
478,4898.5
479,4136.0
480,6284.5
481,2718.0
482,690.5
483,946.5
484,3498.0
485,1203.5
486,5633.5
487,1016.0
488,2244.0
489,934.5
490,2376.0
491,537.5
492,1034.0
493,2473.0
494,785.0
495,2327.5
496,6666.0
497,1084.5
498,8128.0
499,1286.5
500,760.5
501,2295.0
502,821.0
503,1498.0
504,1295.0
505,4046.0
506,802.5
507,12421.5
508,803.0
509,6111.5
510,804.0
511,9146.0
512,664.0
513,11700.5
514,2059.0
515,806.5
516,9335.0
517,6037.5
518,2555.0
519,878.5
520,1054.0
521,8484.5
522,588.5
523,1628.0
524,4143.0
525,528.5
526,14377.0
527,3666.5
528,468.5
529,700.0
