id,price
0,4642.717128571429
1,1042.8406
2,16597.901716666667
3,6889.092547619048
4,1624.8124333333333
5,2304.579
6,1961.2946666666667
7,1858.3923333333335
8,3462.687
9,15535.65825
10,3556.729016666667
11,534.6536000000001
12,757.5339238095238
13,4230.653183333334
14,857.6931333333333
15,4489.885
16,1797.262
17,4076.9596000000006
18,595.625
19,3782.72905
20,908.6066999999999
21,8526.914033333334
22,791.0828095238097
23,11209.700666666666
24,4031.1593571428566
25,6874.7495
26,5768.34
27,660.2466833333328
28,2277.5181000000002
29,16236.524166666666
30,620.045911904762
31,4796.676666666667
32,8735.187
33,6170.423666666666
34,1707.2945761904764
35,1543.0457523809525
36,640.873
37,2389.9129761904755
38,15957.835
39,388.0265
40,993.6917079365082
41,6169.338000000001
42,2186.813
43,5112.829
44,2079.079
45,1349.3964404761905
46,5615.81575
47,5519.861841666667
48,3563.6058333333335
49,1307.0566666666666
50,565.0772134920634
51,753.9114274975028
52,668.623
53,2845.0592666666666
54,4677.940652380952
55,858.4458333333332
56,4234.501833333334
57,1890.996
58,2193.9640333333327
59,882.5781023809523
60,5818.545916666668
61,7760.714666666667
62,1372.8516666666665
63,4412.201733333332
64,3902.668883333333
65,6734.882292857141
66,2829.8805
67,3696.1995
68,800.0475
69,723.4911999999999
70,5277.44
71,4888.593
72,887.077
73,5077.0590999999995
74,2766.777
75,16182.1358
76,14081.227333333334
77,12737.8349
78,742.1581
79,11317.979916666667
80,3707.0508333333332
81,6463.103533333333
82,6338.636333333334
83,13875.400699999997
84,6331.258916666667
85,12118.682023809524
86,1806.5329404761906
87,8603.693
88,1096.3582500000002
89,1919.3287357142858
90,13360.925
91,5092.313
92,1739.3210309523804
93,781.3129
94,2618.383
95,1027.2651904761906
96,1094.7848333333334
97,3335.1032
98,983.8928523809525
99,9310.090745238096
100,848.1385333333335
101,1811.7452476190476
102,3383.4666666666667
103,930.7941
104,5894.702816666668
105,963.5844666666666
106,8830.703083333334
107,995.6623333333333
108,584.4693261904762
109,4630.3124333333335
110,3624.3314
111,6393.503733333332
112,1365.3604476190478
113,609.855
114,4325.399
115,2182.1329238095236
116,16941.54175
117,1487.4953333333337
118,1085.8665523809527
119,710.5117238095236
120,497.341
121,13448.950283333334
122,451.4549166666667
123,3308.164666666667
124,11609.087416666669
125,920.3585
126,1235.8697809523812
127,2330.1342666666665
128,2565.892433333333
129,4210.315
130,1742.685
131,2007.1134285714286
132,690.4933880952375
133,662.8374928571427
134,604.571561904762
135,2814.850666666667
136,495.1499166666667
137,1911.9808666666668
138,5085.6302
139,3210.811
140,475.105
141,8837.654867857142
142,1329.62325
143,16705.422666666665
144,4495.312
145,796.2135499999998
146,1625.5255
147,15994.5507
148,12481.857299999996
149,5903.711066666668
150,4123.120333333333
151,9743.512
152,581.6295
153,2232.594
154,4318.9195666666665
155,4561.921333333333
156,6573.989064285714
157,13861.122
158,2114.3601642857147
159,11970.622816666666
160,2322.7882928571426
161,4034.864
162,438.99028333333325
163,4581.152166666666
164,2650.252
165,794.1740055555555
166,857.3725
167,4268.55079047619
168,3379.483
169,17217.914416666667
170,10005.272125
171,11046.53027380952
172,1974.7992
173,12325.356916666666
174,566.639
175,754.6182380952382
176,885.513
177,731.1698150793658
178,1229.0489000000005
179,4975.762
180,1144.4627583333336
181,1974.7795
182,2590.331133333333
183,671.684
184,3148.856
185,543.326
186,5552.670916666667
187,5969.611166666666
188,7470.022671428572
189,15081.510166666669
190,8106.89995
191,2740.3825
192,2416.7891380952387
193,757.218925793651
194,3950.1731428571425
195,7396.340083333334
196,3193.878166666665
197,5960.540287337663
198,1368.944
199,11873.297
200,789.63735
201,1033.9374738095235
202,911.7023666666665
203,6499.259566666666
204,5521.699483333335
205,6438.0988166666675
206,1259.0434000000002
207,2262.221
208,8265.019740476191
209,4068.267
210,559.3176666666667
211,5168.132276190476
212,2708.486
213,1499.94725
214,1327.3994833333334
215,10934.198
216,1224.4807166666667
217,4677.940652380952
218,5951.586999999999
219,569.597
220,2014.0836571428574
221,2727.9783547619045
222,5293.723533333333
223,1359.0801166666668
224,808.9432333333336
225,626.56145
226,2502.134
227,5304.773909523809
228,916.6595666666667
229,624.285888095238
230,3940.7251666666666
231,3271.15
232,7092.2435
233,839.0658230158728
234,891.4482333333334
235,2306.27
236,553.8398273809522
237,2495.074391666667
238,5292.57
239,2695.4572666666663
240,404.732
241,2608.385
242,16299.89
243,672.6826333333335
244,922.396
245,1151.6295333333333
246,2274.428
247,771.0821999999997
248,11074.773561904762
249,589.6970999999999
250,1181.6535999999999
251,1518.0621999999998
252,1376.3311166666672
253,662.2927309523809
254,700.98185
255,634.3995809523809
256,14226.771066666666
257,788.9876666666667
258,709.175
259,12325.356916666666
260,442.67789999999997
261,7512.7543
262,7003.9425666666675
263,5275.221983333333
264,1599.2371857142855
265,9752.359619047618
266,2899.5527000000006
267,2283.389
268,650.4780500000003
269,1673.092
270,935.417
271,4802.287666666667
272,3677.3333333333326
273,1020.3934333333335
274,9324.702833333333
275,549.9764833333331
276,1244.4879333333338
277,3931.944
278,507.41275
279,2340.423
280,1095.645944047619
281,11357.358966666667
282,1983.8806666666665
283,6820.442099999999
284,498.2032166666666
285,10047.719
286,9125.3405
287,2414.72475
288,699.744
289,1301.5033333333336
290,840.4186666666666
291,5514.0725
292,1412.7761666666665
293,13057.6769
294,513.887
295,9378.991833333333
296,2867.049916666667
297,1707.1626666666666
298,962.0663499999998
299,2003.15725
300,10800.524833333335
301,1683.95
302,2731.716
303,3791.8456666666666
304,6015.9820500000005
305,1978.5604547619046
306,848.2915
307,526.7195
308,832.2988714285714
309,8536.532
310,1617.8034452380957
311,4574.766
312,15394.408166666666
313,1390.895776190476
314,6830.306933333332
315,5396.483833333334
316,900.397
317,7755.7548333333325
318,6034.953933333333
319,3069.9235
320,1845.0920166666663
321,3661.161
322,910.2583666666668
323,711.6297428571427
324,702.8014000000002
325,4159.741
326,855.6841282064339
327,694.671497619048
328,2925.432
329,3458.4563428571423
330,15712.3745
331,2772.559
332,2250.794583333333
333,770.8708071428573
334,7483.489128571428
335,3866.9588333333336
336,4876.991099999999
337,401.9551666666667
338,762.0846238095236
339,10840.234690476193
340,741.3634392857145
341,466.51883333333336
342,785.9004095238097
343,1822.8482
344,774.546
345,3337.5342500000006
346,2219.132628571427
347,4040.7904809523807
348,6878.5415476190465
349,2422.067
350,579.1629166666667
351,1913.1105095238095
352,6374.695428571429
353,1684.1854809523807
354,830.735
355,15283.600016666667
356,7576.684933333334
357,877.4042166666667
358,977.8248333333333
359,16240.4692
360,2597.062
361,7140.112166666667
362,2237.256
363,3084.378
364,14431.297833333332
365,567.4370952380951
366,5921.63525
367,1833.0848999999998
368,3669.2144428571423
369,12041.1851
370,8328.649283333336
371,2685.088216666667
372,858.4835690476191
373,2477.5390166666666
374,9914.030333333334
375,8976.440527777779
376,2705.2174
377,1878.1831031746035
378,4188.896979761907
379,5455.803
380,1380.28
