id,price
0,5623.016896912799
1,-262.0609604130459
2,15030.754744119113
3,8346.707388636487
4,845.8823995176854
5,551.0314641427776
6,1722.546548098674
7,2256.08529675265
8,4788.2064866774
9,10839.34278367159
10,3969.844267693904
11,229.34676285674595
12,-783.222928713295
13,4518.609116626739
14,501.2818967530852
15,4841.413506782184
16,2631.5971554743287
17,4083.249355318304
18,-197.98747684254977
19,4354.75799395597
20,446.186060154861
21,9856.969248591979
22,918.4443199688417
23,9525.342235891858
24,5294.75812906696
25,7866.110623930746
26,7653.306196724906
27,86.59839720360105
28,2225.8605362526823
29,16087.041655700563
30,-60.34238683134299
31,5069.390818059702
32,8660.082999272636
33,7757.737187712213
34,1165.746094583903
35,278.3778564406375
36,1539.448018890183
37,2494.3929766684896
38,13810.55020875178
39,1239.2144279025224
40,1363.0564807160608
41,7855.715259322793
42,2770.382301694408
43,6836.01165799568
44,2410.340045949744
45,2521.2100817399687
46,5598.146873214535
47,6632.999121402141
48,4229.611687857299
49,-100.7731560368984
50,343.0969505499929
51,365.45179392467935
52,488.39379603829684
53,3029.8233595940437
54,7428.04518442868
55,1074.1022226267633
56,5024.904208980096
57,2129.034524406894
58,2107.8362315359523
59,2299.8546334864704
60,9336.103980640644
61,8481.158654046747
62,1743.1295024276264
63,4692.0897740123255
64,4244.817912153943
65,7804.05199730917
66,2466.914064608799
67,3737.474713623717
68,-73.58657349518671
69,-59.689178387635366
70,5700.822660216214
71,5123.3185083443
72,1305.8383666540476
73,6880.845397962038
74,2602.1841508660086
75,14737.812321989863
76,14216.059140260395
77,12491.302773469746
78,614.9389490523204
79,10913.266642197545
80,3917.911890575052
81,7489.938816373226
82,7649.656415285712
83,8376.689478424856
84,8067.796985829971
85,11937.519829666224
86,2153.2372005934353
87,11019.213487568384
88,1655.0313537230377
89,1563.3800833943274
90,13022.779896873719
91,6777.286804620052
92,411.8194397770153
93,956.6613612039964
94,2898.9189704671844
95,931.4487581594626
96,1337.406186053232
97,4267.45476861192
98,595.4490128804478
99,9434.069205679903
100,631.804846623319
101,1182.355083738532
102,3718.7710882418405
103,1269.5145070818821
104,8349.943152401316
105,1497.873613127233
106,11733.989532398895
107,2679.492423542958
108,248.89496186186852
109,4946.145723633086
110,3944.580201359867
111,6844.334390310536
112,275.8309210596303
113,1561.6392195637513
114,4663.228091979107
115,4066.898738777029
116,15436.585240472208
117,103.21837039173897
118,874.4573082253387
119,361.89161438868723
120,-831.3295573465712
121,9479.744412181028
122,-754.0401162197841
123,3360.0363508904193
124,10939.027990768573
125,-256.88571039083945
126,262.7800092899988
127,1259.2009257477698
128,3178.615702027975
129,4720.4543513255585
130,449.191542757334
131,1717.4266283863826
132,241.30666806828322
133,310.861548943818
134,-648.2002898107776
135,2128.8694249081227
136,-907.985022235177
137,1531.6052253910193
138,6758.305754197558
139,2906.6570892825466
140,-626.331868480861
141,9104.717473379744
142,985.2737687758913
143,14466.576825490476
144,4859.579119343803
145,614.4378499365089
146,143.3700693851306
147,13538.751350932811
148,8676.368712406103
149,5983.981670440717
150,4877.234161618872
151,7560.36043465002
152,-34.82630090769635
153,1513.7209912819008
154,5714.870941715288
155,4780.674287803001
156,9183.947690347908
157,12446.80823923553
158,2337.1922485809405
159,12427.230434919067
160,2152.2192271594777
161,4154.321783617896
162,-294.59483205386823
163,5375.030567392139
164,2562.0801007631953
165,415.78533651275075
166,-1079.8632443748156
167,5579.177446304834
168,4203.716036281954
169,13668.962433709223
170,10347.943192622912
171,10217.60609493187
172,644.3433747875424
173,12536.762527701936
174,1544.0826646419064
175,-894.8468525705402
176,249.9297089740271
177,425.5125528721401
178,-174.24546793183436
179,7097.209416144826
180,1157.6757596489692
181,915.1424053416299
182,2556.804238244094
183,993.452955478353
184,3417.1837825557022
185,180.34066121261185
186,5661.444594648336
187,7496.298378518957
188,7745.6751183201695
189,12294.467142975973
190,9377.699739211235
191,2469.0135054817483
192,1955.7852028501811
193,1413.1510386004884
194,3978.585027463783
195,8138.155826480067
196,3974.035588704792
197,6458.551514857329
198,3092.443764615637
199,8157.310765375414
200,-802.1881597394759
201,558.1963957220692
202,325.3951711863556
203,6432.718790139048
204,5715.136227676914
205,9595.093280701705
206,-61.559727855326855
207,1990.4869275812698
208,9570.502623721726
209,4488.047838040485
210,1269.5323145917773
211,6339.652576025722
212,2094.5086986205924
213,41.67009058750864
214,2100.3745294763958
215,9734.865085619913
216,1498.5833024987242
217,7428.185610247458
218,9366.147128688815
219,1721.6782096433399
220,2381.482777378889
221,2125.886820959409
222,6657.294378074506
223,1803.208990929219
224,1750.8085177340986
225,-603.9538606767273
226,2611.336400733433
227,7594.576394435773
228,93.6320201717217
229,507.7270842725866
230,4883.440756745113
231,4983.843037669607
232,9464.248086781396
233,343.6546418500543
234,102.22528046510251
235,2308.251814543261
236,-931.8925543911619
237,2104.421962436519
238,7932.119237036904
239,2700.666939023825
240,556.574429752508
241,2042.9853887116683
242,15805.234111787375
243,1182.5715265487302
244,-334.77755764449375
245,196.12277787002859
246,2271.6778359236782
247,860.7219874699235
248,11715.48075340655
249,213.35746946984818
250,373.08822667948516
251,596.3985304763996
252,2469.274979284837
253,-199.22162945981745
254,77.29053425396614
255,577.1922798064929
256,12760.533004200699
257,-436.3106498477091
258,74.33610490081446
259,12536.40887764929
260,-637.2474532501565
261,9321.323515621261
262,9256.677388469743
263,6265.480579726187
264,453.8356382960055
265,10784.488144311683
266,3909.3766788829626
267,2590.020000879464
268,-476.4296146525203
269,439.1556494332599
270,1233.529392759082
271,6110.188862880537
272,3577.082071411677
273,1790.5934488523844
274,9998.78488455662
275,-1158.1672883071205
276,1571.6055025163887
277,4262.241300808199
278,-467.9139574588644
279,1884.1014624332374
280,1169.5066399219795
281,10825.444871775313
282,2741.7807675977174
283,8546.237108084282
284,163.21700545195017
285,7277.300366567866
286,9530.630777433415
287,2201.2132232157583
288,-96.87849135417036
289,905.3580632575631
290,-603.0734151530933
291,7421.922231776009
292,582.1610563468207
293,11555.596399291684
294,95.79745686875322
295,10065.39550659213
296,2034.1343081093323
297,468.52828788136003
298,38.395773772605025
299,3904.543339615432
300,11162.454839668877
301,504.91735352280193
302,2581.1817990747572
303,3935.773453339073
304,7741.395441112114
305,1172.9990883556038
306,311.79005792896623
307,399.2604649298437
308,460.92711653012293
309,8869.258013787
310,-237.21509810708812
311,5588.807951536165
312,13259.112710513195
313,529.9007163970095
314,6759.33043639283
315,6452.5807412397135
316,883.1224953079504
317,8873.455427398585
318,7771.5510875874215
319,2931.2966719354263
320,1367.54656775609
321,4393.215477825237
322,-240.76322125583374
323,212.47535869792864
324,422.59781169717235
325,4829.618081356543
326,692.8165216347625
327,314.60634343323227
328,3773.6588377860417
329,3264.248580086777
330,13192.657166853234
331,2914.740495478004
332,2028.3500867727016
333,1306.4908064817682
334,8418.94006262031
335,4346.3464961093405
336,7465.0006469969985
337,-580.8967798646454
338,237.5001557002788
339,11203.111145396164
340,287.783003209865
341,-1195.3375914568132
342,1619.8405347703174
343,1342.9476476873947
